Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
HTI,2012-08-01,2012-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2012,2012,,86.296250,X,base year is 2015
HTI,2013-08-01,2013-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2013,2013,,91.682112,X,base year is 2015
HTI,2014-08-01,2014-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2014,2014,,94.214345,X,base year is 2015
HTI,2015-08-01,2015-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2015,2015,,101.775407,X,base year is 2015
HTI,2016-08-01,2016-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2016,2016,,114.185193,X,base year is 2015
HTI,2017-08-01,2017-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2017,2017,,127.494757,X,base year is 2015
HTI,2018-08-01,2018-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2018,2018,,145.429751,X,base year is 2015
HTI,2019-08-01,2019-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2019,2019,,178.312740,X,base year is 2015
HTI,2020-08-01,2020-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2020,2020,,239.719362,X,base year is 2015
HTI,2021-08-01,2021-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2021,2021,,268.705486,X,base year is 2015
HTI,2022-08-01,2022-08-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2022,2022,,353.175151,F,base year is 2015
HTI,2000-09-01,2000-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2000,2000,,24.055131,X,base year is 2015
HTI,2001-09-01,2001-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2001,2001,,27.128228,X,base year is 2015
HTI,2002-09-01,2002-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2002,2002,,29.370252,X,base year is 2015
HTI,2003-09-01,2003-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2003,2003,,40.988295,X,base year is 2015
HTI,2004-09-01,2004-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2004,2004,,47.540137,X,base year is 2015
HTI,2005-09-01,2005-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2005,2005,,53.970636,X,base year is 2015
HTI,2006-09-01,2006-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2006,2006,,58.554772,X,base year is 2015
HTI,2007-09-01,2007-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2007,2007,,61.514910,X,base year is 2015
HTI,2008-09-01,2008-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2008,2008,,79.165621,X,base year is 2015
HTI,2009-09-01,2009-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2009,2009,,73.098941,X,base year is 2015
HTI,2010-09-01,2010-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2010,2010,,76.505229,X,base year is 2015
HTI,2011-09-01,2011-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2011,2011,,82.898157,X,base year is 2015
HTI,2012-09-01,2012-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2012,2012,,87.279860,X,base year is 2015
HTI,2013-09-01,2013-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2013,2013,,91.606682,X,base year is 2015
HTI,2014-09-01,2014-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2014,2014,,94.518207,X,base year is 2015
HTI,2015-09-01,2015-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2015,2015,,103.652951,X,base year is 2015
HTI,2016-09-01,2016-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2016,2016,,114.726749,X,base year is 2015
HTI,2017-09-01,2017-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2017,2017,,128.394546,X,base year is 2015
HTI,2018-09-01,2018-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2018,2018,,147.225717,X,base year is 2015
HTI,2019-09-01,2019-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2019,2019,,182.021865,X,base year is 2015
HTI,2020-09-01,2020-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2020,2020,,237.383987,X,base year is 2015
HTI,2021-09-01,2021-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2021,2021,,272.277235,X,base year is 2015
HTI,2022-09-01,2022-09-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2022,2022,,361.715264,F,base year is 2015
HTI,2000-10-01,2000-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2000,2000,,24.662734,X,base year is 2015
HTI,2001-10-01,2001-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2001,2001,,27.337036,X,base year is 2015
HTI,2002-10-01,2002-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2002,2002,,29.441496,X,base year is 2015
HTI,2003-10-01,2003-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2003,2003,,40.887204,X,base year is 2015
HTI,2004-10-01,2004-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2004,2004,,48.153402,X,base year is 2015
HTI,2005-10-01,2005-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2005,2005,,53.912577,X,base year is 2015
HTI,2006-10-01,2006-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2006,2006,,59.177563,X,base year is 2015
HTI,2007-10-01,2007-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2007,2007,,62.951681,X,base year is 2015
HTI,2008-10-01,2008-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2008,2008,,81.862343,X,base year is 2015
HTI,2009-10-01,2009-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2009,2009,,73.257405,X,base year is 2015
HTI,2010-10-01,2010-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2010,2010,,76.291447,X,base year is 2015
HTI,2011-10-01,2011-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2011,2011,,83.527085,X,base year is 2015
HTI,2012-10-01,2012-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2012,2012,,88.122465,X,base year is 2015
HTI,2013-10-01,2013-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2013,2013,,91.679042,X,base year is 2015
HTI,2014-10-01,2014-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2014,2014,,94.453232,X,base year is 2015
HTI,2015-10-01,2015-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2015,2015,,104.664469,X,base year is 2015
HTI,2016-10-01,2016-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2016,2016,,115.349436,X,base year is 2015
HTI,2017-10-01,2017-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2017,2017,,128.849001,X,base year is 2015
HTI,2018-10-01,2018-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2018,2018,,150.150867,X,base year is 2015
HTI,2019-10-01,2019-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2019,2019,,185.868365,X,base year is 2015
HTI,2020-10-01,2020-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2020,2020,,235.048612,X,base year is 2015
HTI,2021-10-01,2021-10-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2021,2021,,288.350110,X,base year is 2015
HTI,2000-11-01,2000-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2000,2000,,25.634276,X,base year is 2015
HTI,2001-11-01,2001-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2001,2001,,27.516160,X,base year is 2015
HTI,2002-11-01,2002-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2002,2002,,30.230875,X,base year is 2015
HTI,2003-11-01,2003-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2003,2003,,41.315196,X,base year is 2015
HTI,2004-11-01,2004-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2004,2004,,48.316137,X,base year is 2015
HTI,2005-11-01,2005-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2005,2005,,53.970919,X,base year is 2015
HTI,2006-11-01,2006-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2006,2006,,59.475605,X,base year is 2015
HTI,2007-11-01,2007-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2007,2007,,63.635331,X,base year is 2015
HTI,2008-11-01,2008-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2008,2008,,81.404449,X,base year is 2015
HTI,2009-11-01,2009-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2009,2009,,73.368648,X,base year is 2015
HTI,2010-11-01,2010-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2010,2010,,76.227204,X,base year is 2015
HTI,2011-11-01,2011-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2011,2011,,83.624102,X,base year is 2015
HTI,2012-11-01,2012-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2012,2012,,88.528380,X,base year is 2015
HTI,2013-11-01,2013-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2013,2013,,91.676904,X,base year is 2015
HTI,2014-11-01,2014-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2014,2014,,94.707696,X,base year is 2015
HTI,2015-11-01,2015-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2015,2015,,105.803572,X,base year is 2015
HTI,2016-11-01,2016-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2016,2016,,117.121005,X,base year is 2015
HTI,2017-11-01,2017-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2017,2017,,130.533930,X,base year is 2015
HTI,2018-11-01,2018-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2018,2018,,152.486242,X,base year is 2015
HTI,2019-11-01,2019-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2019,2019,,189.989615,X,base year is 2015
HTI,2020-11-01,2020-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2020,2020,,235.735487,X,base year is 2015
HTI,2021-11-01,2021-11-30,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2021,2021,,305.384609,X,base year is 2015
HTI,2000-12-01,2000-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2000,2000,,26.070866,X,base year is 2015
HTI,2001-12-01,2001-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2001,2001,,27.638817,X,base year is 2015
HTI,2002-12-01,2002-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2002,2002,,30.826740,X,base year is 2015
HTI,2003-12-01,2003-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2003,2003,,42.006309,X,base year is 2015
HTI,2004-12-01,2004-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2004,2004,,48.488035,X,base year is 2015
HTI,2005-12-01,2005-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2005,2005,,54.369802,X,base year is 2015
HTI,2006-12-01,2006-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2006,2006,,59.634486,X,base year is 2015
HTI,2007-12-01,2007-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2007,2007,,64.618107,X,base year is 2015
HTI,2008-12-01,2008-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2008,2008,,78.353224,X,base year is 2015
HTI,2009-12-01,2009-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2009,2009,,73.526626,X,base year is 2015
HTI,2010-12-01,2010-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2010,2010,,76.935289,X,base year is 2015
HTI,2011-12-01,2011-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2011,2011,,83.805295,X,base year is 2015
HTI,2012-12-01,2012-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2012,2012,,89.651738,X,base year is 2015
HTI,2013-12-01,2013-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2013,2013,,91.727309,X,base year is 2015
HTI,2014-12-01,2014-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2014,2014,,95.023769,X,base year is 2015
HTI,2015-12-01,2015-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2015,2015,,106.776329,X,base year is 2015
HTI,2016-12-01,2016-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2016,2016,,118.301076,X,base year is 2015
HTI,2017-12-01,2017-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2017,2017,,131.812490,X,base year is 2015
HTI,2018-12-01,2018-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2018,2018,,155.233742,X,base year is 2015
HTI,2019-12-01,2019-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2019,2019,,193.973490,X,base year is 2015
HTI,2020-12-01,2020-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2020,2020,,238.895112,X,base year is 2015
HTI,2021-12-01,2021-12-31,93,'332,Haiti,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2021,2021,,301.675484,X,base year is 2015
HTI,2000-01-01,2000-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2000,2000,,23.414658,X,base year is 2015
HTI,2001-01-01,2001-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2001,2001,,27.531267,X,base year is 2015
HTI,2002-01-01,2002-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2002,2002,,29.277675,X,base year is 2015
HTI,2003-01-01,2003-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2003,2003,,32.885494,X,base year is 2015
HTI,2004-01-01,2004-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2004,2004,,43.716204,X,base year is 2015
HTI,2005-01-01,2005-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2005,2005,,50.143977,X,base year is 2015
HTI,2006-01-01,2006-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2006,2006,,57.436686,X,base year is 2015
HTI,2007-01-01,2007-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2007,2007,,61.891399,X,base year is 2015
HTI,2008-01-01,2008-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2008,2008,,67.320330,X,base year is 2015
HTI,2009-01-01,2009-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2009,2009,,74.253968,X,base year is 2015
HTI,2010-01-01,2010-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2010,2010,,75.527684,X,base year is 2015
HTI,2011-01-01,2011-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2011,2011,,79.077570,X,base year is 2015
HTI,2012-01-01,2012-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2012,2012,,84.458089,X,base year is 2015
HTI,2013-01-01,2013-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2013,2013,,89.364993,X,base year is 2015
HTI,2014-01-01,2014-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2014,2014,,91.882902,X,base year is 2015
HTI,2015-01-01,2015-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2015,2015,,96.381657,X,base year is 2015
HTI,2016-01-01,2016-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2016,2016,,106.859323,X,base year is 2015
HTI,2017-01-01,2017-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2017,2017,,117.710981,X,base year is 2015
HTI,2018-01-01,2018-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2018,2018,,130.499777,X,base year is 2015
HTI,2019-01-01,2019-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2019,2019,,151.593095,X,base year is 2015
HTI,2020-01-01,2020-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2020,2020,,182.984939,X,base year is 2015
HTI,2021-01-01,2021-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2021,2021,,217.328153,X,base year is 2015
HTI,2022-01-01,2022-01-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2022,2022,,269.379587,X,base year is 2015
HTI,2000-02-01,2000-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2000,2000,,23.563722,X,base year is 2015
HTI,2001-02-01,2001-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2001,2001,,27.747104,X,base year is 2015
HTI,2002-02-01,2002-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2002,2002,,29.384306,X,base year is 2015
HTI,2003-02-01,2003-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2003,2003,,34.860327,X,base year is 2015
HTI,2004-02-01,2004-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2004,2004,,44.138279,X,base year is 2015
HTI,2005-02-01,2005-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2005,2005,,50.999552,X,base year is 2015
HTI,2006-02-01,2006-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2006,2006,,57.801272,X,base year is 2015
HTI,2007-02-01,2007-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2007,2007,,62.031741,X,base year is 2015
HTI,2008-02-01,2008-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2008,2008,,68.156450,X,base year is 2015
HTI,2009-02-01,2009-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2009,2009,,73.642006,X,base year is 2015
HTI,2010-02-01,2010-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2010,2010,,77.841693,X,base year is 2015
HTI,2011-02-01,2011-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2011,2011,,79.827879,X,base year is 2015
HTI,2012-02-01,2012-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2012,2012,,84.816228,X,base year is 2015
HTI,2013-02-01,2013-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2013,2013,,89.505536,X,base year is 2015
HTI,2014-02-01,2014-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2014,2014,,92.056982,X,base year is 2015
HTI,2015-02-01,2015-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2015,2015,,96.716116,X,base year is 2015
HTI,2016-02-01,2016-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2016,2016,,107.692097,X,base year is 2015
HTI,2017-02-01,2017-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2017,2017,,118.732763,X,base year is 2015
HTI,2018-02-01,2018-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2018,2018,,131.737277,X,base year is 2015
HTI,2019-02-01,2019-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2019,2019,,154.142005,X,base year is 2015
HTI,2020-02-01,2020-02-29,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2020,2020,,186.204615,X,base year is 2015
HTI,2021-02-01,2021-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2021,2021,,219.608757,X,base year is 2015
HTI,2022-02-01,2022-02-28,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2022,2022,,274.879868,X,base year is 2015
HTI,2000-03-01,2000-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2000,2000,,23.747748,X,base year is 2015
HTI,2001-03-01,2001-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2001,2001,,27.901084,X,base year is 2015
HTI,2002-03-01,2002-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2002,2002,,29.522889,X,base year is 2015
HTI,2003-03-01,2003-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2003,2003,,36.456752,X,base year is 2015
HTI,2004-03-01,2004-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2004,2004,,44.631795,X,base year is 2015
HTI,2005-03-01,2005-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2005,2005,,51.562793,X,base year is 2015
HTI,2006-03-01,2006-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2006,2006,,58.661694,X,base year is 2015
HTI,2007-03-01,2007-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2007,2007,,62.283862,X,base year is 2015
HTI,2008-03-01,2008-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2008,2008,,68.934672,X,base year is 2015
HTI,2009-03-01,2009-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2009,2009,,73.157603,X,base year is 2015
HTI,2010-03-01,2010-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2010,2010,,77.010285,X,base year is 2015
HTI,2011-03-01,2011-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2011,2011,,80.569983,X,base year is 2015
HTI,2012-03-01,2012-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2012,2012,,85.007068,X,base year is 2015
HTI,2013-03-01,2013-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2013,2013,,89.836261,X,base year is 2015
HTI,2014-03-01,2014-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2014,2014,,92.210673,X,base year is 2015
HTI,2015-03-01,2015-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2015,2015,,96.766748,X,base year is 2015
HTI,2016-03-01,2016-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2016,2016,,108.714300,X,base year is 2015
HTI,2017-03-01,2017-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2017,2017,,119.679050,X,base year is 2015
HTI,2018-03-01,2018-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2018,2018,,132.921800,X,base year is 2015
HTI,2019-03-01,2019-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2019,2019,,155.215230,X,base year is 2015
HTI,2020-03-01,2020-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2020,2020,,189.424292,X,base year is 2015
HTI,2021-03-01,2021-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2021,2021,,222.023515,X,base year is 2015
HTI,2022-03-01,2022-03-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2022,2022,,279.441076,X,base year is 2015
HTI,2000-04-01,2000-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2000,2000,,24.184843,X,base year is 2015
HTI,2001-04-01,2001-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2001,2001,,28.039290,X,base year is 2015
HTI,2002-04-01,2002-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2002,2002,,29.693341,X,base year is 2015
HTI,2003-04-01,2003-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2003,2003,,37.335218,X,base year is 2015
HTI,2004-04-01,2004-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2004,2004,,45.696715,X,base year is 2015
