Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,
HTI,1981-01-01,1981-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1981,1981,LCU,2.0255199820,E
HTI,1982-01-01,1982-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1982,1982,LCU,2.1871897370,E
HTI,1983-01-01,1983-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1983,1983,LCU,2.3864539680,E
HTI,1984-01-01,1984-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1984,1984,LCU,2.6616512180,E
HTI,1985-01-01,1985-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1985,1985,LCU,2.9274680150,E
HTI,1986-01-01,1986-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1986,1986,LCU,3.2766306610,E
HTI,1987-01-01,1987-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1987,1987,LCU,2.8900092220,E
HTI,1988-01-01,1988-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1988,1988,LCU,2.6766088910,E
HTI,1989-01-01,1989-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1989,1989,LCU,3.1540900180,E
HTI,1990-01-01,1990-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1990,1990,LCU,3.5915679910,E
HTI,1991-01-01,1991-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1991,1991,LCU,3.6116457250,E
HTI,1992-01-01,1992-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1992,1992,LCU,4.5077597220,E
HTI,1993-01-01,1993-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1993,1993,LCU,6.1522560570,E
HTI,1994-01-01,1994-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1994,1994,LCU,13.5287624300,E
HTI,1995-01-01,1995-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1995,1995,LCU,23.5585933900,E
HTI,1996-01-01,1996-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1996,1996,LCU,18.8521676600,E
HTI,1997-01-01,1997-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1997,1997,LCU,16.5730782100,E
HTI,1998-01-01,1998-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1998,1998,LCU,17.2066720400,E
HTI,1999-01-01,1999-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",1999,1999,LCU,20.3967479000,E
HTI,2000-01-01,2000-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2000,2000,LCU,21.9293576100,E
HTI,2001-01-01,2001-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2001,2001,LCU,26.1655342800,E
HTI,2002-01-01,2002-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2002,2002,LCU,27.5775357500,E
HTI,2003-01-01,2003-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2003,2003,LCU,35.8859952300,E
HTI,2004-01-01,2004-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2004,2004,LCU,43.9110913800,E
HTI,2005-01-01,2005-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2005,2005,LCU,48.9853185900,E
HTI,2006-01-01,2006-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2006,2006,LCU,54.3996122900,E
HTI,2007-01-01,2007-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2007,2007,LCU,58.1366049000,E
HTI,2008-01-01,2008-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2008,2008,LCU,71.9076783700,E
HTI,2009-01-01,2009-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2009,2009,LCU,76.3408463500,E
HTI,2010-01-01,2010-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2010,2010,LCU,74.8058969200,E
HTI,2011-01-01,2011-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2011,2011,LCU,80.8885930200,E
HTI,2012-01-01,2012-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2012,2012,LCU,88.1988221500,E
HTI,2013-01-01,2013-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2013,2013,LCU,92.0202921500,E
HTI,2014-01-01,2014-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2014,2014,LCU,95.1797344200,E
HTI,2015-01-01,2015-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2015,2015,LCU,100.0000000000,E
HTI,2016-01-01,2016-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2016,2016,LCU,111.6129328000,E
HTI,2017-01-01,2017-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2017,2017,LCU,123.6885755000,E
HTI,2018-01-01,2018-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2018,2018,LCU,140.8281050000,E
HTI,2019-01-01,2019-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2019,2019,LCU,164.7760542000,E
HTI,2020-01-01,2020-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2020,2020,LCU,207.8505433000,E
HTI,2021-01-01,2021-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2021,2021,LCU,271.1368155000,E
HTI,1970-01-01,1970-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1970,1970,US$,7.4200772520,E
HTI,1971-01-01,1971-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1971,1971,US$,7.6333606820,E
HTI,1972-01-01,1972-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1972,1972,US$,7.7511638360,E
HTI,1973-01-01,1973-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1973,1973,US$,9.2849662230,E
HTI,1974-01-01,1974-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1974,1974,US$,10.6316780700,E
HTI,1975-01-01,1975-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1975,1975,US$,12.6706709300,E
HTI,1976-01-01,1976-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1976,1976,US$,15.0731521300,E
HTI,1977-01-01,1977-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1977,1977,US$,16.1619962100,E
HTI,1978-01-01,1978-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1978,1978,US$,15.8543131000,E
HTI,1979-01-01,1979-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1979,1979,US$,16.3501788600,E
HTI,1980-01-01,1980-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1980,1980,US$,19.4973153000,E
HTI,1981-01-01,1981-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1981,1981,US$,20.5413760900,E
HTI,1982-01-01,1982-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1982,1982,US$,22.1809152100,E
HTI,1983-01-01,1983-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1983,1983,US$,24.2017106300,E
HTI,1984-01-01,1984-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1984,1984,US$,26.9925644700,E
HTI,1985-01-01,1985-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1985,1985,US$,29.6882884500,E
HTI,1986-01-01,1986-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1986,1986,US$,33.2292464700,E
HTI,1987-01-01,1987-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1987,1987,US$,29.3084081400,E
HTI,1988-01-01,1988-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1988,1988,US$,27.1442544900,E
HTI,1989-01-01,1989-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1989,1989,US$,31.9865268400,E
HTI,1990-01-01,1990-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1990,1990,US$,36.4231158000,E
HTI,1991-01-01,1991-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1991,1991,US$,30.3494515800,E
HTI,1992-01-01,1992-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1992,1992,US$,23.3197471000,E
HTI,1993-01-01,1993-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1993,1993,US$,24.3290248100,E
HTI,1994-01-01,1994-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1994,1994,US$,45.6113829900,E
HTI,1995-01-01,1995-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1995,1995,US$,79.0597730700,E
HTI,1996-01-01,1996-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1996,1996,US$,60.8825504500,E
HTI,1997-01-01,1997-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1997,1997,US$,50.4585292200,E
HTI,1998-01-01,1998-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1998,1998,US$,52.0402123900,E
HTI,1999-01-01,1999-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1999,1999,US$,61.0610943900,E
HTI,2000-01-01,2000-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2000,2000,US$,52.5235875200,E
HTI,2001-01-01,2001-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2001,2001,US$,54.3107052900,E
HTI,2002-01-01,2002-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2002,2002,US$,47.8063312200,E
HTI,2003-01-01,2003-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2003,2003,US$,42.9499602300,E
HTI,2004-01-01,2004-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2004,2004,US$,58.0562317500,E
HTI,2005-01-01,2005-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2005,2005,US$,61.4081460300,E
HTI,2006-01-01,2006-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2006,2006,US$,68.2630836100,E
HTI,2007-01-01,2007-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2007,2007,US$,79.9724959100,E
HTI,2008-01-01,2008-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2008,2008,US$,93.2346192900,E
HTI,2009-01-01,2009-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2009,2009,US$,93.9610740600,E
HTI,2010-01-01,2010-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2010,2010,US$,95.3112446300,E
HTI,2011-01-01,2011-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2011,2011,US$,101.2163348000,E
HTI,2012-01-01,2012-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2012,2012,US$,106.6096935000,E
HTI,2013-01-01,2013-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2013,2013,US$,107.3566817000,E
HTI,2014-01-01,2014-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2014,2014,US$,106.7371343000,E
HTI,2015-01-01,2015-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2015,2015,US$,100.0000000000,E
HTI,2016-01-01,2016-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2016,2016,US$,89.3569095100,E
HTI,2017-01-01,2017-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2017,2017,US$,96.8324323100,E
HTI,2018-01-01,2018-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2018,2018,US$,104.9640729000,E
HTI,2019-01-01,2019-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2019,2019,US$,94.0742902900,E
HTI,2020-01-01,2020-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2020,2020,US$,112.7085880000,E
HTI,2021-01-01,2021-12-31,93,'332,Haiti,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2021,2021,US$,154.0837982000,E
