Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
HTI,2013-05-01,2013-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7005,May,,43.479100000000003,X
HTI,2013-06-01,2013-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7006,June,,43.722900000000003,X
HTI,2013-07-01,2013-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7007,July,,43.753399999999999,X
HTI,2013-08-01,2013-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7008,August,,43.774099999999997,X
HTI,2013-09-01,2013-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7009,September,,43.759000000000000,X
HTI,2013-10-01,2013-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7010,October,,43.774099999999997,X
HTI,2013-11-01,2013-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7011,November,,43.805599999999998,X
HTI,2013-12-01,2013-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2013,2013,7012,December,,43.886299999999999,X
HTI,2014-01-01,2014-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7021,Annual value,,45.215980892379200,X
HTI,2014-01-01,2014-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7001,January,,43.899410239230797,X
HTI,2014-02-01,2014-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7002,February,,44.148377145244801,X
HTI,2014-03-01,2014-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7003,March,,44.512183324075302,X
HTI,2014-04-01,2014-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7004,April,,44.842799999999997,X
HTI,2014-05-01,2014-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7005,May,,45.193899999999999,X
HTI,2014-06-01,2014-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7006,June,,45.326400000000000,X
HTI,2014-07-01,2014-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7007,July,,45.248199999999997,X
HTI,2014-08-01,2014-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7008,August,,45.361899999999999,X
HTI,2014-09-01,2014-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7009,September,,45.486699999999999,X
HTI,2014-10-01,2014-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7010,October,,45.680999999999997,X
HTI,2014-11-01,2014-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7011,November,,46.176400000000001,X
HTI,2014-12-01,2014-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2014,2014,7012,December,,46.714500000000001,X
HTI,2015-01-01,2015-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7021,Annual value,,50.706426673943902,X
HTI,2015-01-01,2015-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7001,January,,46.777120087327297,X
HTI,2015-02-01,2015-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7002,February,,46.999299999999998,X
HTI,2015-03-01,2015-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7003,March,,47.130200000000002,X
HTI,2015-04-01,2015-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7004,April,,47.256799999999998,X
HTI,2015-05-01,2015-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7005,May,,47.729199999999999,X
HTI,2015-06-01,2015-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7006,June,,49.411400000000000,X
HTI,2015-07-01,2015-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7007,July,,54.947600000000001,X
HTI,2015-08-01,2015-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7008,August,,52.050500000000000,X
HTI,2015-09-01,2015-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7009,September,,51.811200000000000,X
HTI,2015-10-01,2015-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7010,October,,52.851300000000002,X
HTI,2015-11-01,2015-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7011,November,,54.969900000000003,X
HTI,2015-12-01,2015-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2015,2015,7012,December,,56.542600000000000,X
HTI,2016-01-01,2016-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7021,Annual value,,63.335818369892401,X
HTI,2016-01-01,2016-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7001,January,,58.156399999999998,X
HTI,2016-02-01,2016-02-29,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7002,February,,60.462000000000003,X
HTI,2016-03-01,2016-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7003,March,,61.673600000000000,X
HTI,2016-04-01,2016-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7004,April,,61.824800000000003,X
HTI,2016-05-01,2016-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7005,May,,62.070099999999996,X
HTI,2016-06-01,2016-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7006,June,,62.584899999999997,X
HTI,2016-07-01,2016-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7007,July,,63.331299999999999,X
HTI,2016-08-01,2016-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7008,August,,64.361400000000003,X
HTI,2016-09-01,2016-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7009,September,,65.648047678486293,X
HTI,2016-10-01,2016-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7010,October,,65.897372760222296,X
HTI,2016-11-01,2016-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7011,November,,66.763999999999996,X
HTI,2016-12-01,2016-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2016,2016,7012,December,,67.255899999999997,X
HTI,2017-01-01,2017-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7021,Annual value,,64.769680284992802,X
HTI,2017-01-01,2017-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7001,January,,67.613600000000005,X
HTI,2017-02-01,2017-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7002,February,,68.107600000000005,X
HTI,2017-03-01,2017-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7003,March,,68.999668181818194,X
HTI,2017-04-01,2017-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7004,April,,68.841300000000004,X
HTI,2017-05-01,2017-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7005,May,,64.138000000000005,X
HTI,2017-06-01,2017-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7006,June,,62.202100000000001,X
HTI,2017-07-01,2017-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7007,July,,62.478999999999999,X
HTI,2017-08-01,2017-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7008,August,,62.605100000000000,X
HTI,2017-09-01,2017-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7009,September,,62.764000000000003,X
HTI,2017-10-01,2017-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7010,October,,62.845295238095197,X
HTI,2017-11-01,2017-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7011,November,,63.122599999999998,X
HTI,2017-12-01,2017-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2017,2017,7012,December,,63.517899999999997,X
HTI,2018-01-01,2018-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7021,Annual value,,68.031753981281199,X
HTI,2018-01-01,2018-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7001,January,,63.760399999999997,X
HTI,2018-02-01,2018-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7002,February,,64.048900000000003,X
HTI,2018-03-01,2018-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7003,March,,64.800600000000003,X
HTI,2018-04-01,2018-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7004,April,,65.408400000000000,X
HTI,2018-05-01,2018-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7005,May,,65.857200000000006,X
HTI,2018-06-01,2018-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7006,June,,66.458200000000005,X
HTI,2018-07-01,2018-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7007,July,,67.250799999999998,X
HTI,2018-08-01,2018-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7008,August,,68.456100000000006,X
HTI,2018-09-01,2018-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7009,September,,69.458961346580395,X
HTI,2018-10-01,2018-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7010,October,,71.106786561428294,X
HTI,2018-11-01,2018-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7011,November,,73.456799867365802,X
HTI,2018-12-01,2018-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2018,2018,7012,December,,76.317899999999995,X
HTI,2019-01-01,2019-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7021,Annual value,,88.814966176919299,X
HTI,2019-01-01,2019-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7001,January,,78.309399999999997,X
HTI,2019-02-01,2019-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7002,February,,82.365099999999998,X
HTI,2019-03-01,2019-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7003,March,,82.394238972270301,X
HTI,2019-04-01,2019-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7004,April,,85.325500000000005,X
HTI,2019-05-01,2019-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7005,May,,88.555000000000007,X
HTI,2019-06-01,2019-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7006,June,,92.726474446837500,X
HTI,2019-07-01,2019-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7007,July,,93.822299999999998,X
HTI,2019-08-01,2019-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7008,August,,93.304480703924199,X
HTI,2019-09-01,2019-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7009,September,,93.349800000000002,X
HTI,2019-10-01,2019-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7010,October,,92.089799999999997,X
HTI,2019-11-01,2019-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7011,November,,91.671700000000001,X
HTI,2019-12-01,2019-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2019,2019,7012,December,,91.865799999999993,X
HTI,2020-01-01,2020-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7021,Annual value,,93.509807213621301,X
HTI,2020-01-01,2020-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7001,January,,92.184611729667694,X
HTI,2020-02-01,2020-02-29,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7002,February,,93.774975042921000,X
HTI,2020-03-01,2020-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7003,March,,96.675799999999995,X
HTI,2020-04-01,2020-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7004,April,,99.942803257567803,X
HTI,2020-05-01,2020-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7005,May,,106.314800000000010,X
HTI,2020-06-01,2020-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7006,June,,110.527700000000000,X
HTI,2020-07-01,2020-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7007,July,,116.765192861684000,X
HTI,2020-08-01,2020-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7008,August,,119.673400000000000,X
HTI,2020-09-01,2020-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7009,September,,86.798921349119496,X
HTI,2020-10-01,2020-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7010,October,,63.981600000000000,X
HTI,2020-11-01,2020-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7011,November,,64.269900000000007,X
HTI,2020-12-01,2020-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2020,2020,7012,December,,71.207982322495496,X
HTI,2021-01-01,2021-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7021,Annual value,,89.226636511630403,X
HTI,2021-01-01,2021-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7001,January,,72.462500000000006,X
HTI,2021-02-01,2021-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7002,February,,74.055192003133897,X
HTI,2021-03-01,2021-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7003,March,,77.432034309749596,X
HTI,2021-04-01,2021-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7004,April,,82.762974055558203,X
HTI,2021-05-01,2021-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7005,May,,88.099795395561998,X
HTI,2021-06-01,2021-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7006,June,,91.220715379734500,X
HTI,2021-07-01,2021-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7007,July,,93.684426995826499,X
HTI,2021-08-01,2021-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7008,August,,96.227500000000006,X
HTI,2021-09-01,2021-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7009,September,,97.401799999999994,X
HTI,2021-10-01,2021-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7010,October,,98.537499999999994,X
HTI,2021-11-01,2021-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7011,November,,98.723600000000005,X
HTI,2021-12-01,2021-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2021,2021,7012,December,,100.111600000000000,X
HTI,2022-01-01,2022-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7021,Annual value,,115.630715521746000,X
HTI,2022-01-01,2022-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7001,January,,101.207800000000010,X
HTI,2022-02-01,2022-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7002,February,,102.252081319783000,X
HTI,2022-03-01,2022-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7003,March,,104.392903947289990,X
HTI,2022-04-01,2022-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7004,April,,106.228600993884000,X
HTI,2022-05-01,2022-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7005,May,,109.142900000000000,X
HTI,2022-06-01,2022-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7006,June,,112.624500000000000,X
HTI,2022-07-01,2022-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7007,July,,113.615600000000000,X
HTI,2022-08-01,2022-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7008,August,,121.331599999999990,X
HTI,2022-09-01,2022-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7009,September,,116.478800000000010,X
HTI,2022-10-01,2022-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7010,October,,122.110000000000000,X
HTI,2022-11-01,2022-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7011,November,,135.074099999999990,X
HTI,2022-12-01,2022-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2022,2022,7012,December,,143.109700000000000,X
HTI,2023-01-01,2023-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2023,2023,7001,January,,146.851599999999990,X
HTI,2023-02-01,2023-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,2023,2023,7002,February,,149.343400000000000,X
HTI,1970-01-01,1970-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1970,1970,7021,Annual value,,5.000000004000000,X
HTI,1971-01-01,1971-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1971,1971,7021,Annual value,,4.999999999000000,X
HTI,1972-01-01,1972-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1972,1972,7021,Annual value,,5.000018425000000,X
HTI,1973-01-01,1973-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1973,1973,7021,Annual value,,5.000000003000000,X
HTI,1974-01-01,1974-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1974,1974,7021,Annual value,,5.000004146000000,X
HTI,1975-01-01,1975-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1975,1975,7021,Annual value,,4.999999999000000,X
HTI,1976-01-01,1976-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1976,1976,7021,Annual value,,4.999999999000000,X
HTI,1977-01-01,1977-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1977,1977,7021,Annual value,,4.999999999000000,X
HTI,1978-01-01,1978-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1978,1978,7021,Annual value,,4.999999999000000,X
HTI,1979-01-01,1979-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1979,1979,7021,Annual value,,4.999999999000000,X
HTI,1980-01-01,1980-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1980,1980,7021,Annual value,,4.999999999000000,X
HTI,1981-01-01,1981-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1981,1981,7021,Annual value,,4.999999999000000,X
HTI,1982-01-01,1982-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1982,1982,7021,Annual value,,4.999999999000000,X
HTI,1983-01-01,1983-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1983,1983,7021,Annual value,,4.999999999000000,X
HTI,1984-01-01,1984-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1984,1984,7021,Annual value,,5.000000000000000,X
HTI,1985-01-01,1985-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1985,1985,7021,Annual value,,5.000000000000000,X
HTI,1986-01-01,1986-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1986,1986,7021,Annual value,,5.000000000000000,X
HTI,1987-01-01,1987-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1987,1987,7021,Annual value,,5.000000000000000,X
HTI,1988-01-01,1988-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1988,1988,7021,Annual value,,5.000000000000000,X
HTI,1989-01-01,1989-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1989,1989,7021,Annual value,,5.000000000000000,X
HTI,1990-01-01,1990-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1990,1990,7021,Annual value,,5.000000000000000,X
HTI,1991-01-01,1991-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1991,1991,7021,Annual value,,6.034166667000000,X
HTI,1992-01-01,1992-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1992,1992,7021,Annual value,,9.801666666999999,X
HTI,1993-01-01,1993-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1993,1993,7021,Annual value,,12.822500000000000,X
HTI,1994-01-01,1994-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1994,1994,7021,Annual value,,15.039999999999999,X
HTI,1995-01-01,1995-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1995,1995,7021,Annual value,,15.109733329999999,X
HTI,1996-01-01,1996-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1996,1996,7021,Annual value,,15.701150000000000,X
HTI,1997-01-01,1997-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1997,1997,7021,Annual value,,16.654499999999999,X
HTI,1998-01-01,1998-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1998,1998,7021,Annual value,,16.765666670000002,X
HTI,1999-01-01,1999-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,1999,1999,7021,Annual value,,16.937891669999999,X
HTI,2000-01-01,2000-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2000,2000,7021,Annual value,,21.170666669999999,X
HTI,2001-01-01,2001-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2001,2001,7021,Annual value,,24.429083330000001,X
HTI,2002-01-01,2002-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2002,2002,7021,Annual value,,29.250483330000002,X
HTI,2003-01-01,2003-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2003,2003,7021,Annual value,,42.366758330000003,X
HTI,2004-01-01,2004-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2004,2004,7021,Annual value,,38.352033329999998,X
HTI,2005-01-01,2005-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2005,2005,7021,Annual value,,40.448549999999997,X
HTI,2006-01-01,2006-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2006,2006,7021,Annual value,,40.408516669999997,X
HTI,2007-01-01,2007-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2007,2007,7021,Annual value,,36.861416669999997,X
HTI,2008-01-01,2008-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2008,2008,7021,Annual value,,39.107591669999998,X
HTI,2009-01-01,2009-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2009,2009,7021,Annual value,,41.197608330000001,X
HTI,2010-01-01,2010-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2010,2010,7021,Annual value,,39.797400000000003,X
HTI,2011-01-01,2011-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2011,2011,7021,Annual value,,40.522821940000000,X
HTI,2012-01-01,2012-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2012,2012,7021,Annual value,,41.949722950000002,X
HTI,2013-01-01,2013-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2013,2013,7021,Annual value,,43.462783330000001,X
HTI,2014-01-01,2014-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2014,2014,7021,Annual value,,45.215980889999997,X
HTI,2015-01-01,2015-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2015,2015,7021,Annual value,,50.706426669999999,X
HTI,2016-01-01,2016-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2016,2016,7021,Annual value,,63.335818369999998,X
HTI,2017-01-01,2017-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2017,2017,7021,Annual value,,64.769680280000003,X
HTI,2018-01-01,2018-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2018,2018,7021,Annual value,,68.031753980000005,X
HTI,2019-01-01,2019-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2019,2019,7021,Annual value,,88.814966179999999,X
HTI,2020-01-01,2020-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2020,2020,7021,Annual value,,93.509807210000005,X
HTI,2021-01-01,2021-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2021,2021,7021,Annual value,,89.226636510000006,X
HTI,2022-01-01,2022-12-31,93,'332,Haiti,SLC,Standard local currency units per USD,HTG,Gourde,2022,2022,7021,Annual value,,115.630715499999990,X
